packet_num,hex_data
313,a5 0e 06 15 00 00 00 00 00 00 00 24 b5 02 01 09 00 00 00 00
314,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
315,00 00 00 5d 02 1b 00 08 02 1f 00 dc 01 20 00 b0 01 27 00 98
316,01 2f 00 01 9d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
317,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
318,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
319,00 00 00 56 01 4d 00 45 01 5e 00 1d 01 8a 00 1b 01 b5 00 36
320,01 de 00 01 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
321,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
322,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
323,00 00 00 5a 01 07 01 84 01 2d 01 ba 01 32 01 f8 01 24 01 42
324,02 fb 00 01 7c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
325,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
326,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
327,00 00 00 7e 02 d0 00 cf 02 a7 00 fe 02 8b 00 0a 03 73 00 15
328,03 59 00 01 99 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
329,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
330,a5 19 06 16 00 00 00 00 00 00 00 3a 6a 00 24 b1 02 0b 1f 00
331,39 35 00 18 00 01 b8 00 00 00 00 00 00 00 00 00 00 00 00 00
332,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
333,00 00 00 f9 02 40 00 b6 02 2c 00 5e 02 22 00 08 02 21 00 c4
334,01 29 00 01 23 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
335,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
336,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
337,00 00 00 98 01 31 00 81 01 37 00 54 01 4c 00 31 01 68 00 fe
338,00 a3 00 01 7e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
339,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
340,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
341,00 00 00 06 01 ce 00 15 01 04 01 40 01 35 01 5e 01 69 01 9f
342,01 73 01 01 99 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
343,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
344,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
345,00 00 00 e3 01 4f 01 45 02 02 01 90 02 cd 00 cf 02 a7 00 e9
346,02 85 00 01 18 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
347,a5 26 06 17 00 00 00 00 00 00 00 3a 6c 00 24 ab 02 23 9a 02
348,0b 21 00 df 58 01 0e 58 01 2f 01 58 01 39 35 00 19 00 01 d1
349,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
350,00 00 00 06 03 68 00 fe 02 4e 00 ce 02 38 00 a0 02 26 00 5d
351,02 1b 00 01 d4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
352,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
353,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
354,00 00 00 f2 01 24 00 c5 01 26 00 98 01 31 00 81 01 37 00 6b
355,01 42 00 01 a9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
356,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
357,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
358,00 00 00 31 01 68 00 0f 01 98 00 11 01 c1 00 1e 01 f6 00 44
359,01 1f 01 01 4e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
360,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
361,00 00 00 77 01 36 01 a2 01 4d 01 e9 01 2c 01 31 02 f8 00 7c
362,02 ca 00 01 b3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
363,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
364,a5 26 06 18 00 00 00 00 00 00 00 24 a7 02 23 91 02 0b 23 00
365,0d 02 00 df 5c 01 0e 5c 01 32 01 5c 01 39 36 00 19 00 01 62
366,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
367,00 00 00 ca 02 9a 00 0c 03 79 00 16 03 5e 00 23 03 46 00 f6
368,02 33 00 01 e1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
369,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
370,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
371,00 00 00 c9 02 20 00 5d 02 1b 00 1e 02 17 00 dc 01 20 00 98
372,01 31 00 01 7a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
373,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
374,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
375,00 00 00 98 01 2f 00 6c 01 44 00 34 01 6a 00 13 01 9a 00 fc
376,00 dc 00 01 3f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
377,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
378,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
379,00 00 00 15 01 04 01 3b 01 2f 01 6e 01 47 01 a2 01 4d 01 e9
380,01 2c 01 01 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
381,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
382,a5 23 06 19 00 00 00 00 00 00 00 24 a2 02 23 82 02 0b 25 00
383,df 62 01 0e 62 01 35 01 62 01 39 37 00 1a 00 01 6b 00 00 00
384,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
385,00 00 00 41 02 f2 00 9d 02 bc 00 ca 02 9a 00 0c 03 79 00 2a
386,03 5f 00 01 d3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
387,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
388,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
389,00 00 00 23 03 46 00 f6 02 33 00 c9 02 20 00 89 02 13 00 1e
390,02 17 00 01 86 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
391,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
392,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
393,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
394,00 00 00 fb 00 b4 00 e9 00 f8 00 0a 01 26 01 31 01 55 01 5e
395,01 69 01 01 ca 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
396,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
397,a5 26 06 1a 00 00 00 00 00 00 00 3a 6e 00 24 9d 02 23 75 02
398,0b 26 00 df 68 01 0e 68 01 39 01 68 01 39 38 00 1b 00 01 bb
399,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
400,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
401,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
402,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
403,a5 0e 06 1b 00 00 00 00 00 00 00 24 b6 02 01 02 00 00 00 00
404,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
405,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
406,00 00 00 49 01 42 01 83 01 4d 01 c0 01 44 01 f8 01 24 01 5f
407,02 e0 00 01 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
408,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
409,a5 1a 24 98 02 23 6c 02 0b 28 00 df 6d 01 0e 6d 01 3c 01 6d
410,01 39 38 00 1c 00 01 7c 00 00 00 00 00 00 00 00 00 00 00 00
411,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
412,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
413,00 00 00 df 02 2b 00 b3 02 1a 00 8c 02 0d 00 1f 02 13 00 de
414,01 1b 00 01 39 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
415,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
416,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
417,00 00 00 b0 01 27 00 6b 01 42 00 57 01 52 00 1a 01 88 00 08
418,01 bc 00 01 45 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
419,a5 11 06 1c 00 00 00 00 00 00 00 24 b0 02 11 53 00 01 a3 00
420,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
421,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
422,00 00 00 fe 00 06 01 1e 01 3c 01 56 01 59 01 81 01 72 01 c5
423,01 57 01 01 b8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
424,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
425,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
426,00 00 00 0a 02 24 01 5f 02 e0 00 aa 02 ab 00 e9 02 85 00 18
427,03 63 00 01 26 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
428,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
429,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
430,00 00 00 24 03 4b 00 0c 03 38 00 df 02 23 00 9e 02 15 00 4b
431,02 10 00 01 0e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
432,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
433,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
434,00 00 00 f3 01 1a 00 c7 01 22 00 98 01 31 00 6d 01 49 00 3a
435,01 6e 00 01 bb 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
436,a5 0e 06 1d 00 00 00 00 00 00 00 24 aa 02 01 0c 00 00 00 00
437,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
438,00 00 00 0f 01 ab 00 06 01 e3 00 17 01 1c 01 3d 01 4c 01 6e
439,01 68 01 01 a0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
440,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
441,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
442,00 00 00 b3 01 4d 01 07 02 1d 01 4e 02 e6 00 9b 02 b5 00 db
443,02 93 00 01 bc 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
444,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
445,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
446,00 00 00 1d 03 6e 00 3c 03 56 00 0e 03 41 00 f4 02 2b 00 c9
447,02 19 00 01 63 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
448,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
449,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
450,00 00 00 5f 02 15 00 07 02 1a 00 c7 01 24 00 b0 01 27 00 98
451,01 2f 00 01 b8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
452,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
453,a5 11 06 1e 00 00 00 00 00 00 00 24 a5 02 11 54 00 01 ab 00
454,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
455,00 00 00 57 01 50 00 3a 01 6e 00 0f 01 ab 00 fc 00 f1 00 29
456,01 17 01 01 a2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
457,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
458,00 00 00 56 01 39 01 86 01 56 01 cd 01 3c 01 23 02 07 01 5f
459,02 e0 00 01 f5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
460,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
461,a5 1a 3a 6e 00 24 8b 02 23 6c 02 0b 2e 00 0e 45 01 3f 01 6e
462,01 39 3c 00 1f 00 01 45 00 00 00 00 00 00 00 00 00 00 00 00
463,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
464,00 00 00 aa 02 ab 00 eb 02 8b 00 1a 03 68 00 26 03 50 00 0d
465,03 3c 00 01 c4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
466,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
467,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
468,00 00 00 df 02 27 00 9d 02 18 00 77 02 0d 00 f1 01 1d 00 c7
469,01 22 00 01 9f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
470,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
471,a5 0e 06 1f 00 00 00 00 00 00 00 24 a1 02 01 13 00 00 00 00
472,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
473,00 00 00 b0 01 27 00 6c 01 44 00 59 01 54 00 0b 01 95 00 0c
474,01 bf 00 01 39 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
475,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
476,00 00 00 0c 01 fc 00 37 01 28 01 6a 01 3f 01 96 01 56 01 d1
477,01 44 01 01 c3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
478,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
479,a5 1a 3a 70 00 24 88 02 23 5f 02 0b 2f 00 0e 4b 01 40 01 6e
480,01 39 3d 00 20 00 01 49 00 00 00 00 00 00 00 00 00 00 00 00
481,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
482,00 00 00 32 02 01 01 7c 02 ca 00 dd 02 99 00 20 03 79 00 3e
483,03 60 00 01 aa 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
484,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
485,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
486,00 00 00 24 03 4b 00 0a 03 34 00 ca 02 24 00 88 02 16 00 35
487,02 13 00 01 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
488,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
489,a5 0e 06 20 00 00 00 00 00 00 00 24 9d 02 01 16 00 00 00 00
490,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
491,00 00 00 f5 01 17 00 c8 01 20 00 81 01 39 00 6c 01 46 00 3a
492,01 6e 00 01 d0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
493,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
494,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
495,00 00 00 0f 01 ab 00 02 01 f4 00 14 01 30 01 41 01 53 01 7a
496,01 5f 01 01 74 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
497,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
498,a5 17 24 84 02 23 53 02 0b 31 00 0e 51 01 41 01 6e 01 39 3e
499,00 21 00 01 f8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
500,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
501,00 00 00 c3 01 4d 01 16 02 15 01 5f 02 e0 00 bd 02 a9 00 fc
502,02 85 00 01 71 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
503,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
504,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
505,00 00 00 2e 03 69 00 3a 03 51 00 0c 03 38 00 df 02 27 00 9d
506,02 18 00 01 af 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
507,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
508,a5 13 06 21 00 00 00 00 00 00 00 24 98 02 11 55 00 13 55 01
509,4c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
510,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
511,00 00 00 4a 02 12 00 0a 02 15 00 c7 01 22 00 98 01 2f 00 6b
512,01 42 00 01 fe 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
513,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
514,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
515,00 00 00 45 01 5e 00 0f 01 98 00 01 01 cc 00 10 01 00 01 2a
516,01 32 01 01 53 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
517,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
518,a5 12 24 80 02 23 4f 02 0b 33 00 0e 53 01 41 01 6e 01 01 94
519,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
520,00 00 00 6a 01 3f 01 89 01 60 01 db 01 34 01 31 02 f8 00 8b
521,02 bf 00 01 bf 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
522,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
523,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
524,00 00 00 ca 02 9a 00 0c 03 79 00 2a 03 5f 00 37 03 48 00 f6
525,02 33 00 01 b6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
526,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
527,a5 0e 06 22 00 00 00 00 00 00 00 24 94 02 01 1d 00 00 00 00
528,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
529,00 00 00 b5 02 24 00 73 02 19 00 1e 02 17 00 dc 01 20 00 98
530,01 31 00 01 76 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
531,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
532,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
533,00 00 00 6b 01 42 00 57 01 50 00 26 01 78 00 ef 00 c1 00 f7
534,00 ee 00 01 53 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
535,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
536,00 00 00 17 01 1c 01 3d 01 4c 01 76 01 56 01 b3 01 4d 01 16
537,02 15 01 01 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
538,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
539,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
540,00 00 00 70 02 dc 00 bd 02 a9 00 fc 02 85 00 2e 03 69 00 14
541,03 54 00 01 9f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
542,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
543,a5 2b 06 23 00 00 00 00 00 00 00 3a 6e 00 24 90 02 23 46 02
544,11 56 00 13 56 0b 35 00 0d 03 00 0e 58 01 42 01 6e 01 39 3f
545,00 21 00 01 3b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
546,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
547,00 00 00 0d 03 3c 00 ca 02 2b 00 9e 02 1b 00 49 02 15 00 0a
548,02 15 00 01 5e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
549,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
550,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
551,00 00 00 e0 01 1a 00 b0 01 27 00 83 01 3b 00 45 01 5e 00 20
552,01 8d 00 01 f9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
553,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
554,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
555,00 00 00 11 01 c1 00 10 01 00 01 2f 01 38 01 62 01 50 01 8d
556,01 69 01 01 e3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
557,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
558,00 00 00 de 01 3c 01 32 02 01 01 6d 02 d5 00 bb 02 a2 00 0e
559,03 7f 00 01 58 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
560,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
561,a5 23 06 24 00 00 00 00 00 00 00 3a 70 00 24 8d 02 23 44 02
562,11 57 00 13 57 0b 37 00 0e 59 01 43 01 6e 01 01 e0 00 00 00
563,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
564,00 00 00 1a 03 68 00 26 03 50 00 0c 03 38 00 df 02 23 00 9e
565,02 15 00 01 df 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
566,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
567,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
568,00 00 00 4b 02 10 00 0d 02 12 00 e0 01 1a 00 98 01 2f 00 6c
569,01 44 00 01 eb 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
570,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
571,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
572,00 00 00 37 01 6c 00 13 01 9a 00 06 01 ce 00 15 01 04 01 3b
573,01 2f 01 01 2f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
574,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
575,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
576,00 00 00 6e 01 47 01 99 01 5f 01 f8 01 24 01 51 02 ed 00 9d
577,02 bc 00 01 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
578,a5 1b 06 25 00 00 00 00 00 00 00 3a 6e 00 24 8a 02 11 58 00
579,12 53 13 58 0b 38 00 01 00 00 00 00 00 00 00 00 00 00 00 00
580,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
581,00 00 00 ee 02 91 00 32 03 74 00 51 03 5d 00 23 03 46 00 08
582,03 30 00 01 5b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
583,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
584,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
585,00 00 00 b4 02 21 00 5e 02 18 00 07 02 1a 00 c7 01 24 00 b0
586,01 27 00 01 a7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
587,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
588,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
589,00 00 00 81 01 39 00 45 01 5e 00 2c 01 7d 00 18 01 b1 00 15
590,01 ed 00 01 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
591,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
592,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
593,00 00 00 25 01 2c 01 5e 01 48 01 89 01 60 01 d1 01 44 01 23
594,02 07 01 01 b3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
595,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
596,a5 23 06 26 00 00 00 00 00 00 00 3a 70 00 24 87 02 23 40 02
597,11 59 00 13 59 0b 3a 00 0e 5b 01 44 01 6e 01 01 de 00 00 00
598,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
599,00 00 00 6d 02 d5 00 bd 02 a9 00 e9 02 85 00 1a 03 68 00 3a
600,03 51 00 01 ae 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
601,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
602,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
603,00 00 00 f9 02 3c 00 ca 02 27 00 9d 02 18 00 61 02 0f 00 0a
604,02 15 00 01 69 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
605,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
606,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
607,00 00 00 c7 01 22 00 98 01 2f 00 6c 01 44 00 48 01 5f 00 13
608,01 9a 00 01 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
609,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
610,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
611,00 00 00 06 01 ce 00 15 01 04 01 3b 01 2f 01 66 01 58 01 99
612,01 5f 01 01 c7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
613,a5 23 06 27 00 00 00 00 00 00 00 3a 6e 00 24 84 02 23 43 02
614,11 5a 00 13 5a 0b 3c 00 0e 59 01 45 01 6e 01 01 dc 00 00 00
615,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
616,00 00 00 f8 01 24 01 41 02 f2 00 8b 02 bf 00 ca 02 9a 00 f9
617,02 79 00 01 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
618,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
619,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
620,00 00 00 2a 03 5f 00 37 03 48 00 0a 03 34 00 c9 02 20 00 89
621,02 13 00 01 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
622,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
623,00 00 00 1e 02 17 00 f5 01 17 00 af 01 29 00 81 01 39 00 43
624,01 5c 00 01 65 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
625,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
